Trap #,Date Set,Time Set,Date Pulled,Time Pulled,UTM Zone,UTM Easting,UTM Northing,Trap Type, Bait ,Depth m,Temp C,Secchi Depth m,Burbot Captured Y/N,No. Burbot Captured,Len (mm),Wt (kg),Girth (mm),Tag applied (Y/N),Tag No. / Colour,Recap (Y/N),Tag No. / Colour2,Fate (D/L),Decompression Stress (Y/N),Treatment,Sacrificed (Y/N),Sacrificied Code,Comments,Sp.,No.L,No.D,Len,Len3,Len4,Len5,Len6,Sp.7,No.L8,No.D9,Len10,Len11,Len12,Len13,Len14,Sp.15,No.L16,No.D17,Len18,Len19,Len20,Len21,Len22,Sp.23,No.L24,No.D25,Len26,Len27,Len28,Len29,Len30,Sp.31,No.L32,No.D33,Len34,Len35,Len36
4,23-May-10,1422,25-May-10,0806,10U,477031,5986123,Cod Trap, Sockeye ,14.0,11,1.6,N,0,,,,,,,,,,,,,NFC. Trap pulled and relocated to west end of lake.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,23-May-10,1440,25-May-10,0804,10U,479840,5985469,Cod Trap, Sockeye ,12.0,11,1.6,N,0,,,,,,,,,,,,,NFC. Trap pulled and relocated to west end of lake.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,23-May-10,1446,25-May-10,0810,10U,476965,5985496,Cod Trap, Sockeye ,11.0,11,1.6,N,0,,,,,,,,,,,,,NFC. Trap pulled and relocated to west end of lake.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,23-May-10,1450,25-May-10,1035,10U,476957,5985635,Cod Trap, Sockeye ,15.0,11,1.6,N,0,,,,,,,,,,,,,"NFC. Bait added, set in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,23-May-10,1504,25-May-10,1041,10U,476925,5985874,Cod Trap, Sockeye ,16.0,11,1.6,N,0,,,,,,,,,,,,,"Cloudy, sunny periods, lake calm. Trap efficiancy good, NFC. Trap set in same general location, NSC added to bait.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,23-May-10,1616,25-May-10,1046,10U,477091,5985737,Cod Trap, Sockeye ,15.0,11,1.6,Y,1,530,1.22,250,Y,Orange FWPG 02157,N,,L,Y,RWP,N,,"Windy, trap good. Orange tag # 02157-punctured. Set in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,23-May-10,1618,25-May-10,1057,10U,477182,5985777,Cod Trap, Sockeye ,14.0,11,1.6,N,0,,,,,,,,,,,,,"NFC, trap reset in same general location. NSC added to bait.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,23-May-10,1622,25-May-10,1104,10U,477256,5985848,Cod Trap, Sockeye ,12.0,11,1.6,N,0,,,,,,,,,,,,,"NFC, trap relocated. NSC added to bait.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,23-May-10,1629,25-May-10,1107,10U,477166,5985916,Cod Trap, Sockeye ,16.0,11,1.6,N,0,,,,,,,,,,,,,"NFC, trap reset in same general location. NSC added to bait.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,23-May-10,1635,25-May-10,1114,10U,477302,5985914,Cod Trap, Sockeye ,14.0,11,1.6,N,0,,,,,,,,,,,,,"NFC, trap reset in same general location (Increased depth). NSC added to bait.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,23-May-10,1538,25-May-10,1121,10U,477416,5986001,Cod Trap, Sockeye ,14.0,11,1.6,N,0,,,,,,,,,,,,,"Cloudy, sunny periods. NFC, trap reset in same general location. NSC added to bait.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,23-May-10,1542,25-May-10,1125,10U,477503,5986058,Cod Trap, Sockeye ,14.0,11,1.6,N,0,,,,,,,,,,,,,"NFC, Trap moved East to deeper water. NSC added to bait. Sunny and warm.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,23-May-10,1547,25-May-10,1159,10U,477775,5986148,Cod Trap, Sockeye ,10.0,11,1.6,N,0,,,,,,,,,,,,,"NFC, sunny, cloudy. Reset in same general location, NSC added as bait.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,23-May-10,1553,25-May-10,1204,10U,477908,5986184,Cod Trap, Sockeye ,13.0,11,1.6,N,0,,,,,,,,,,,,,"NFC, Trap reset in same location. NSC added as bait. Sunny and calm.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23-May-10,1600,25-May-10,1208,10U,478010,5986191,Cod Trap, Sockeye ,13.0,11,1.6,N,0,,,,,,,,,,,,,"NFC, trap moved closer to shore. NSC added to bait.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,23-May-10,1604,25-May-10,1214,10U,478244,5986384,Cod Trap, Sockeye ,14.0,11,1.6,N,0,,,,,,,,,,,,,"NFC, reset in same general location. NSC added to bait.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23-May-10,1613,25-May-10,1220,10U,478456,5986494,Cod Trap, Sockeye ,14.0,11,1.6,N,0,,,,,,,,,,,,,"NFC, reset in same general location. NSC added to bait.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,23-May-10,1617,25-May-10,1228,10U,478576,5986600,Cod Trap, Sockeye ,14.0,11,1.6,N,0,,,,,,,,,,,,,"NFC, reset in same general location. NSC added to bait.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,23-May-10,1624,25-May-10,1232,10U,478696,5986611,Cod Trap, Sockeye ,12.0,11,1.6,N,0,,,,,,,,,,,,,"Sunny, cloudy periods. NFC, reset in same general location. NSC added to bait.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23-May-10,1631,25-May-10,1237,10U,478819,5986699,Cod Trap, Sockeye + NSC ,13.0,11,1.6,N,0,,,,,,,,,,,,,NFC. Trap reset in same location. NSC addedto bait.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,23-May-10,1637,25-May-10,1241,10U,479026,5986768,Cod Trap, Sockeye + NSC ,12.0,10,1.6,N,0,,,,,,,,,,,,,NFC. Trap set in same location. NSC added to bait. All bait was missing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,23-May-10,1642,25-May-10,1246,10U,479196,5986757,Cod Trap, Sockeye + NSC ,10.0,11,1.6,N,0,,,,,,,,,,,,,NFC. Trap reset in same general location. No Bait added.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25-May-10,0750,27-May-10,1132,10U,476414,5985883,Cod Trap, Sockeye + NSC ,15.0,9,2.5,N,0,,,,,,,,,,,,,"NFC, trap relocated to deeper water (Center of lake). Fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25-May-10,0756,27-May-10,1140,10U,476669,5985600,Cod Trap, Sockeye + NSC ,13.0,10,2.5,N,0,,,,,,,,,,,,,"NFC, trap relocated to S. Shore in shallow water. No bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,25-May-10,0835,27-May-10,0934,10U,474449,5985684,Cod Trap, Sockeye + NSC ,4.5,10,2.5,N,0,,,,,,,,,,,,,"NFC. Trap not rebaited, set in same general location. Lake verey rough lg. Waves. Sunny w/ wind out of the SE and E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,25-May-10,0828,27-May-10,0912,10U,474699,5985370,Cod Trap, Sockeye + NSC ,6.5,10,2.5,N,0,,,,,,,,,,,,,"NBC, no bait added. Trap set in same general location, NSC left in traps.",NSC,1,0,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,25-May-10,0832,27-May-10,0921,10U,474553,5985426,Cod Trap, Sockeye + NSC ,2.6,10,2.5,Y,1,390,0.64,160,Y,Orange FWPG 02134,N,,L,N,ROSB,N,,"Burbot released from side of boat, no evidence of gassing due to shallow water capture. Trap set in same general location. Trap located in weedy area approx. 100m from shore. NSC added to bait.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25-May-10,0818,27-May-10,0906,10U,475391,5985388,Cod Trap, Sockeye + NSC ,11.0,10,2.5,N,0,,,,,,,,,,,,,"NFC. NSC bait was gone, trap replenished. Trap reset in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,25-May-10,1039,27-May-10,1147,10U,476947,5985691,Cod Trap, Sockeye + NSC ,15.0,10,2.5,Y,1,520,1.06,230,Y,Orange FWPG 02136,N,,L,Y,RRT,N,,"Left pectoral fin missing, lake choppy, sunny, cloudy. Release trap test, release trap woked well. Trap reset in same general location, no fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,25-May-10,1043,27-May-10,1206,10U,476912,5985904,Cod Trap, Sockeye + NSC ,16.0,10,2.5,Y,1,680,2.61,310,Y,Orange FWPG 02135,N,,L,Y,RRT,N,,Burbot released from release trap at depth. Fresh bait added. Trap set in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,25-May-10,1055,27-May-10,1233,10U,477059,5985860,Cod Trap, Sockeye + NSC ,16.0,10,2.5,N,0,,,,,,,,,,,,,"NFC, no fresh bait added, trap set in same general location after a short drift.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,25-May-10,1059,27-May-10,1237,10U,477216,5986542,Cod Trap, Sockeye + NSC ,12.0,10,2.5,N,0,,,,,,,,,,,,,"NFC, no fresh bait added, trap set in same general location after a short drift west.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,25-May-10,1105,27-May-10,1307,10U,477291,5985826,Cod Trap, Sockeye + NSC ,5.6,10,2.5,N,0,,,,,,,,,,,,,"NFC, trap set in same general location . No fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,25-May-10,1111,27-May-10,1312,10U,477179,5986027,Cod Trap, Sockeye + NSC ,16.0,10,2.5,Y,1,660,2.95,340,Y,Orange FWPG 02134,N,,L,Y,RRT,N,,"Repair cod trap, BB's head was stuck in a hole in trap. Burbot released from release trap. Fresh bait added, trap was reset in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,25-May-10,1118,27-May-10,1335,10U,477281,5986045,Cod Trap, Sockeye + NSC ,16.0,10,2.5,Y,1 of 2,720,2.75,330,Y,Orange FWPG 02132,N,,L,Y,RRT,N,,"Choppy, windy, cloudy. 3ft. Swells, trap reset in same general area. Fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,25-May-10,1118,27-May-10,1335,10U,477281,5986045,Cod Trap, Sockeye + NSC ,16.0,10,2.5,Y,2 of 2,610,1.75,280,Y,Orange FWPG 02131,N,,L,Y,RRT,N,,See above comments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,25-May-10,1123,27-May-10,1354,10U,477397,5985987,Cod Trap, Sockeye + NSC ,14.0,10,2.5,N,0,,,,,,,,,,,,,"NFC. Trap reset in same general location, no fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,25-May-10,1131,27-May-10,1401,10U,477528,5986196,Cod Trap, Sockeye + NSC ,16.0,10,2,N,0,,,,,,,,,,,,,"NFC, NSC bait not present upon retrieval. Trap relocated north to deeper water. Fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,25-May-10,1200,27-May-10,1620,10U,477752,5986120,Cod Trap, Sockeye + NSC ,9.5,10,2.5,N,0,,,,,,,,,,,,,"NFC, no bait added. Trap set in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,25-May-10,1206,27-May-10,1625,10U,477863,5986192,Cod Trap, Sockeye + NSC ,13.0,10,2.5,Y,1 of 2,650,2.4,310,Y,Orange FWPG 02367,N,,L,Y,RRT,N,,Choppy waters. Bloated and sink to the bottom with release trap. Windy cloudy. Fresh bait added to trap. Set in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,25-May-10,1206,27-May-10,1625,10U,477863,5986192,Cod Trap, Sockeye + NSC ,13.0,10,2.5,Y,2 of 2,445,0.9,200,Y,Orange FWPG 02366,N,,L,Y,RRT,N,,See above comments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,25-May-10,1211,27-May-10,1646,10U,478112,5986181,Cod Trap, Sockeye + NSC ,9.9,10,2.5,N,0,,,,,,,,,,,,,"NFC, fresh bait added. Set in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,25-May-10,1216,27-May-10,1650,10U,478235,5986395,Cod Trap, Sockeye + NSC ,14.0,10,2.5,N,0,,,,,,,,,,,,,"NFC, fresh bait added. Set in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,25-May-10,1222,27-May-10,1657,10U,479747,5986496,Cod Trap, Sockeye ,14.0,10,2.5,Y,1,625,1.8,280,Y,Orange FWPG 02665,N,,L,Y,RRT,N,,Trap reset in same location. Bait replenished w/ NSC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,25-May-10,1230,27-May-10,1710,10U,478575,5986576,Cod Trap, Sockeye + NSC ,13.0,10,2.5,N,0,,,,,,,,,,,,,NFC. Replenished bait. Trap relocated closer to the shore.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,25-May-10,1234,27-May-10,1715,10U,478690,5986610,Cod Trap, Sockeye + NSC ,13.0,10,2.5,N,0,,,,,,,,,,,,,"NFC, no bait added. Bouy stck broke upon re-deployment, bouy fixed and trap set. Set in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,25-May-10,1239,27-May-10,1728,10U,478685,5986503,Cod Trap, Sockeye + NSC ,13.0,9,2.5,N,0,,,,,,,,,,,,,NFC. No bait added. Trap set in same general location.After short drift westward.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,25-May-10,1244,27-May-10,1730,10U,478968,5986795,Cod Trap, NSC ,13.0,10,2.5,Y,1,720,3.01,310,Y,Orange FWPG 02364,N,,L,Y,RRT,N,,"Cloudy, choppy, windy. Fresh bait added. Trap set in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,25-May-10,1250,27-May-10,1750,10U,479186,5986797,Cod Trap, NSC ,11.0,9,2,Y,1,660,1.87,270,Y,Orange FWPG 02363,N,,L,Y,RRT,N,,"Cloudy, windy, water choppy. Released in release trap. Fresh bait added. Trap reset in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27-May-10,1135,29-May-10,0825,10U,476483,5986004,Cod Trap, NSC ,15.0,10,2,N,0,,,,,,,,,,,,,"NFC, trap relocated eastward to centeral bay, by rope swing cuttbanks.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,27-May-10,1143,29-May-10,1136,10U,476653,5985449,Cod Trap, Sockeye + NSC ,7.2,11,2,N,0,,,,,,,,,,,,,"Sunny, cloudy periods, water calm. NFC, fresh bait added. Trap moved to new location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,27-May-10,0935,29-May-10,0930,10U,474421,5985710,Cod Trap, Sockeye + NSC ,2.6,11,2,Y,1,430,0.8,170,Y,Orange FWPG 02351,N,,L,N,ROSB,N,,"BB caught in weeds trap works good, release good from side of boat. Fresh bait added, set in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,27-May-10,0915,29-May-10,0913,10U,474674,5985386,Cod Trap, NSC ,6.0,11,2,N,0,,,,,,,,,,,,,"NBC, Trap set in same general location, no fresh bait added.",NSC,1,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,27-May-10,0929,29-May-10,0918,10U,473679,5985904,Cod Trap, NSC ,2.2,12,2,Y,1,350,0.5,130,Y,Orange FWPG 02352,N,,L,N,ROSB,N,,"Clear sky, calm waters, cod trap in weedy area release good. Trap set in same general area, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27-May-10,0908,29-May-10,0904,10U,475339,5985357,Cod Trap, Sockeye + NSC ,10.0,11,1,N,0,,,,,,,,,,,,,"NFC, Trap relocated, no fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,27-May-10,1203,29-May-10,1143,10U,476964,5985798,Cod Trap, NSC ,15.0,11,2,N,0,,,,,,,,,,,,,"NFC, Trap relocated to new location, no fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,27-May-10,1222,29-May-10,1154,10U,476925,5985972,Cod Trap, NSC ,16.0,10,2,Y,1,540,1.3,230,Y,Orange FWPG 02994,N,,L,Y,RRT,N,,"Sunny, cloudy periods. Released in release trap at 16m, fresh bait added. Trap reset in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,27-May-10,1235,29-May-10,1212,10U,477069,5985847,Cod Trap, NSC ,16.0,10,2,N,0,,,,,,,,,,,,,"NFC, trap relocated, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,27-May-10,1239,29-May-10,1219,10U,477147,5985766,Cod Trap, Sockeye + NSC ,14.0,10,2,N,0,,,,,,,,,,,,,NFC. NSC/Bait taken from release trap. Fresh bait added. Trap relocated to center of lake.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,27-May-10,1309,29-May-10,1225,10U,477316,5985846,Cod Trap, Sockeye + NSC ,2.5,10,2,N,0,,,,,,,,,,,,,"NFC, Trap relocated, no fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,27-May-10,1330,29-May-10,1305,10U,477192,5986113,Cod Trap, Sockeye + NSC ,16.0,10,2,Y,1 of 2,720,3.09,320,Y,Orange FWPG 02993,N,,L,Y,RRT/RWP,Y,102,"BB #2993 eyes were popping out of his head, letting BB #2993 in a release trap kept BB down for 5min before acctually releasing from the. BB popped back up to surface. BB #2992 down in release trap. BB #2992 floated back to the surface. BB was punctured and sent back down, it returned to depth. #2993 was broght back into boat and punctured. Gas build up throughout tissues prevented submerging. Eyes bulging w/ air puncture around pectoral fins.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,27-May-10,1330,29-May-10,1305,10U,477192,5986113,Cod Trap, Sockeye + NSC ,16.0,10,2,Y,2 of 2,650,2.08,290,Y,Orange FWPG 02992,N,,L,Y,RRT/RWP,N,,See above comments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,27-May-10,1351,29-May-10,1347,10U,477327,5986086,Cod Trap, Sockeye + NSC ,16.0,10,2,N,0,,,,,,,,,,,,,"NFC, Trap set in same general location. No fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,27-May-10,1356,29-May-10,1353,10U,477405,5985999,Cod Trap, NSC ,14.0,10,2,N,0,,,,,,,,,,,,,"NFC, Trap not relocated. No fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,27-May-10,1405,29-May-10,1552,10U,477514,5985701,Cod Trap, Sockeye + NSC ,15.0,10,2,N,0,,,,,,,,,,,,,"NFC, fresh bait added, trap set in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,27-May-10,1623,29-May-10,1558,10U,477760,5986138,Cod Trap, NSC ,10.0,10,2,N,0,,,,,,,,,,,,,"NFC, fresh bait added. Set in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,27-May-10,1640,29-May-10,1603,10U,477888,5986188,Cod Trap, NSC ,13.0,10,2,Y,1,760,3.58,330,Y,Orange FWPG 02985,N,,L,Y,RRT,N,,"BB 2985 released in release trap at 1606. It was kept in box for 10 min before released from box. After observing area for 5min fish did not resurface. Fresh bait added, set in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,27-May-10,1647,30-May-10,1120,10U,478064,5986136,Cod Trap, NSC ,5.0,10,2,N,0,,,,,,,,,,,,,"Fresh bait added. Sunny periods, cloudy, lake calm, trap relocated to deeper water. Old bait removed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,27-May-10,1654,30-May-10,1129,10U,478333,5986367,Cod Trap, Sockeye + NSC ,12.0,10,2,N,0,,,,,,,,,,,,,"NFC, trap set in same general location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,27-May-10,1708,30-May-10,1139,10U,478425,5986467,Cod Trap, Sockeye + NSC ,13.0,10,2,N,0,,,,,,,,,,,,,"NFC, trap set in same general location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,27-May-10,1714,30-May-10,1148,10U,478545,5986540,Cod Trap, Sockeye + NSC ,13.0,10,2,N,0,,,,,,,,,,,,,"NFC, trap set in same general location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,27-May-10,1725,30-May-10,1155,10U,478694,5986587,Cod Trap, Sockeye + NSC ,12.0,10,2,Y,1,490,1.2,220,Y,Orange FWPG 02980,N,,L,Y,RRT,N,,"Cloudy, sunny periods, lake calm. Released in release trap at 1201. released at 1211, fish was not surfacing. Release site was observed for 5 min. Post release: Fresh bait added.Old bait removed. Trap reset in same general location,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,27-May-10,1729,30-May-10,1221,10U,478709,5986704,Cod Trap, Sockeye + NSC ,14.0,10,2,N,0,,,,,,,,,,,,,"NFC, trap set in same general location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,27-May-10,1746,30-May-10,1231,10U,478929,5986743,Cod Trap, NSC ,13.0,9,2,N,0,,,,,,,,,,,,,"NFC, trap set in same general location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,27-May-10,1805,30-May-10,1241,10U,479145,5986760,Cod Trap, Sockeye + NSC ,11.0,9,2,N,0,,,,,,,,,,,,,"NBC, Trap set in same general location.",CAS,1,0,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29-May-10,0831,31-May-10,1425,10U,477140,5986467,Cod Trap, NSC ,15.0,10,2.5,N,0,,,,,,,,,,,,,"NFC, trap reset in same general location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29-May-10,1140,31-May-10,1120,10U,476782,5985464,Cod Trap, NSC + LSU ,10.0,11,2.5,N,0,,,,,,,,,,,,,"NFC, trap reset in same general location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,29-May-10,0939,31-May-10,0843,10U,474416,5985674,Cod Trap, NSC ,2.5,10,2.5,N,0,,,,,,,,,,,,,"NFC, trap reset in same general location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,29-May-10,0915,31-May-10,0831,10U,474670,5985361,Cod Trap, NSC ,5.9,10,2.5,N,0,,,,,,,,,,,,,"NFC, trap reset in same general location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29-May-10,0927,31-May-10,0836,10U,474467,5985498,Cod Trap, NSC ,1.8,10,2.5,N,0,,,,,,,,,,,,,"NFC, trap reset in same general location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29-May-10,0906,31-May-10,0817,10U,475161,5985343,Cod Trap, NSC ,8.6,10,2.5,N,0,,,,,,,,,,,,,"NFC, trap moved out from shore. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,29-May-10,1148,31-May-10,1200,10U,476703,5985891,Cod Trap, NSC ,16.0,11,2.5,N,0,,,,,,,,,,,,,"NFC, trap set in same general location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,29-May-10,1210,31-May-10,1207,10U,476893,5985916,Cod Trap, NSC + LSU ,16.0,11,2.5,Y,1,580,1.82,270,Y,Orange FWPG 02924,N,,L,Y,RRT,N,,"Clear, cloudy, water choppy. 2924 released in release trap. Trap reset in same general location, old bait removed fresh bait added. Fish broght up from 16m, signs of gassing prior to release. Fish did not re-surface after 10 min decompression at bottom in release trap",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,29-May-10,1216,31-May-10,1232,10U,477005,5985951,Cod Trap, NSC ,16.0,11,2.5,N,0,,,,,,,,,,,,,"NFC, trap set in same general location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,29-May-10,1223,31-May-10,1238,10U,477142,5985897,Cod Trap, Sockeye + NSC ,16.0,11,2.5,Y,1,580,1.62,280,Y,Orange FWPG 02923,N,,L,Y,RRT,N,,"Tag 2923 released in release trap at 1243-1253. Fishwas not seen surfacing during observation period (5min). Trap reset in same general location. Old bait removed, freshbait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,29-May-10,1234,31-May-10,1303,10U,477154,5985996,Cod Trap, NSC ,16.0,11,2.5,Y,1,700,2.59,310,N/A,              N/A,N,,L,Y,RRT/RWP,Y,Carcass not returned,"Fish looked to be experiencing heavy gassing at capture. Tag 2922 released in release trap at 1308 brought up at 1318 box was still latched, sent back down for an additional 10 min. Fish came back to surface and was punctured. Could not submerge, gas build up in the head. Old bait removed, fresh bait added. Trap set in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,29-May-10,1341,31-May-10,1403,10U,476955,5986507,Cod Trap, NSC ,14.0,12,2.5,N,0,,,,,,,,,,,,,"NFC, trap set in same general location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,29-May-10,1350,31-May-10,1355,10U,477316,5986091,Cod Trap, NSC ,16.0,12,2.5,N,0,,,,,,,,,,,,,"NFC, trap set in same general location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,29-May-10,1356,31-May-10,1350,10U,478017,5987888,Cod Trap, Sockeye + NSC ,15.0,11,2.5,N,0,,,,,,,,,,,,,"NFC, trap set in same general location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,29-May-10,1554,31-May-10,1431,10U,477454,5986485,Cod Trap, NSC ,15.0,12,2.5,N,0,,,,,,,,,,,,,"NFC, trap set in same general location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,29-May-10,1600,1-Jun-10,0943,10U,477766,5986129,Cod Trap, NSC ,11.0,11,2.5,N,0,,,,,,,,,,,,,"NFC, trap relocated to H18 mid bay. Old bait removed, new bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
